Below is Time Logs: 
Below is time_logs: for gs://apfm-dev/LID18991495_CID86422372_Ferne_Levin_20200218.wav
Word: can, start_time: 0.1,end_time: 0.5 
Word: you, start_time: 0.5,end_time: 0.6000000000000001 
Word: please, start_time: 0.6000000000000001,end_time: 0.9 
Word: confirm, start_time: 0.9,end_time: 1.1 
Word: yes, start_time: 1.1,end_time: 1.9 
Word: or, start_time: 1.9,end_time: 2.0 
Word: no, start_time: 2.0,end_time: 2.1 
Word: you, start_time: 2.1,end_time: 2.5 
Word: are, start_time: 2.5,end_time: 2.8 
Word: Jeff, start_time: 2.8,end_time: 3.2 
Word: Levin, start_time: 3.2,end_time: 3.6 
Word: yes, start_time: 4.4,end_time: 4.9 
Word: in, start_time: 4.9,end_time: 6.0 
Word: addition, start_time: 6.0,end_time: 6.2 
Word: to, start_time: 6.2,end_time: 6.4 
Word: confirming, start_time: 6.4,end_time: 7.0 
Word: your, start_time: 7.0,end_time: 7.2 
Word: name, start_time: 7.2,end_time: 7.4 
Word: I, start_time: 7.4,end_time: 8.1 
Word: need, start_time: 8.1,end_time: 8.2 
Word: a, start_time: 8.2,end_time: 8.5 
Word: record, start_time: 8.5,end_time: 8.8 
Word: that, start_time: 8.8,end_time: 9.1 
Word: I, start_time: 9.1,end_time: 9.2 
Word: provide, start_time: 9.2,end_time: 9.6 
Word: you, start_time: 9.6,end_time: 9.8 
Word: with, start_time: 9.8,end_time: 9.9 
Word: these, start_time: 9.9,end_time: 10.0 
Word: disclosures, start_time: 10.0,end_time: 10.7 
Word: e, start_time: 10.7,end_time: 10.9 
Word: statements, start_time: 10.9,end_time: 11.5 
Word: and, start_time: 11.5,end_time: 12.3 
Word: also, start_time: 12.3,end_time: 12.7 
Word: need, start_time: 12.7,end_time: 12.9 
Word: you, start_time: 12.9,end_time: 13.1 
Word: to, start_time: 13.1,end_time: 13.1 
Word: sign, start_time: 13.1,end_time: 13.4 
Word: it, start_time: 13.4,end_time: 13.6 
Word: but, start_time: 13.6,end_time: 13.9 
Word: to, start_time: 13.9,end_time: 14.4 
Word: make, start_time: 14.4,end_time: 14.6 
Word: things, start_time: 14.6,end_time: 14.6 
Word: easier, start_time: 14.6,end_time: 15.2 
Word: for, start_time: 15.2,end_time: 15.2 
Word: you, start_time: 15.2,end_time: 15.5 
Word: instead, start_time: 15.5,end_time: 16.1 
Word: of, start_time: 16.1,end_time: 16.5 
Word: having, start_time: 16.5,end_time: 16.6 
Word: to, start_time: 16.6,end_time: 16.7 
Word: physically, start_time: 16.7,end_time: 17.1 
Word: sign, start_time: 17.1,end_time: 17.5 
Word: something, start_time: 17.5,end_time: 18.0 
Word: we, start_time: 18.0,end_time: 18.9 
Word: can, start_time: 18.9,end_time: 19.1 
Word: actually, start_time: 19.1,end_time: 19.3 
Word: have, start_time: 19.3,end_time: 19.4 
Word: you, start_time: 19.4,end_time: 19.6 
Word: sign, start_time: 19.6,end_time: 19.9 
Word: over, start_time: 19.9,end_time: 20.1 
Word: the, start_time: 20.1,end_time: 20.3 
Word: phone, start_time: 20.3,end_time: 20.6 
Word: right, start_time: 20.6,end_time: 21.0 
Word: now, start_time: 21.0,end_time: 21.3 
Word: by, start_time: 21.3,end_time: 21.7 
Word: recording, start_time: 21.7,end_time: 22.2 
Word: this, start_time: 22.2,end_time: 22.3 
Word: conversation, start_time: 22.3,end_time: 22.7 
Word: is, start_time: 22.7,end_time: 23.3 
Word: that, start_time: 23.3,end_time: 23.4 
Word: alright, start_time: 23.4,end_time: 23.6 
Word: that's, start_time: 23.6,end_time: 24.8 
Word: all, start_time: 24.8,end_time: 24.9 
Word: right, start_time: 24.9,end_time: 25.1 
Word: yes, start_time: 25.3,end_time: 25.6 
Word: thank, start_time: 25.6,end_time: 26.4 
Word: you, start_time: 26.4,end_time: 26.5 
Word: just, start_time: 26.6,end_time: 27.2 
Word: let, start_time: 27.2,end_time: 27.3 
Word: you, start_time: 27.3,end_time: 27.4 
Word: know, start_time: 27.4,end_time: 27.5 
Word: our, start_time: 27.5,end_time: 28.1 
Word: service, start_time: 28.1,end_time: 28.3 
Word: is, start_time: 28.3,end_time: 28.6 
Word: free, start_time: 28.6,end_time: 28.7 
Word: to, start_time: 28.7,end_time: 28.9 
Word: you, start_time: 28.9,end_time: 29.0 
Word: because, start_time: 29.0,end_time: 29.4 
Word: we're, start_time: 29.4,end_time: 29.6 
Word: paid, start_time: 29.6,end_time: 29.7 
Word: a, start_time: 29.7,end_time: 29.9 
Word: referral, start_time: 29.9,end_time: 30.0 
Word: fee, start_time: 30.0,end_time: 30.3 
Word: by, start_time: 30.3,end_time: 31.2 
Word: our, start_time: 31.2,end_time: 31.3 
Word: partner, start_time: 31.3,end_time: 31.7 
Word: communities, start_time: 31.7,end_time: 31.7 
Word: in, start_time: 31.7,end_time: 32.4 
Word: home, start_time: 32.4,end_time: 32.6 
Word: care, start_time: 32.6,end_time: 32.8 
Word: providers, start_time: 32.8,end_time: 33.4 
Word: only, start_time: 33.4,end_time: 33.6 
Word: if, start_time: 33.6,end_time: 34.0 
Word: we, start_time: 34.0,end_time: 34.1 
Word: help, start_time: 34.1,end_time: 34.3 
Word: you, start_time: 34.3,end_time: 34.4 
Word: find, start_time: 34.4,end_time: 34.7 
Word: a, start_time: 34.7,end_time: 34.8 
Word: good, start_time: 34.8,end_time: 34.9 
Word: fit, start_time: 34.9,end_time: 35.0 
Word: and, start_time: 35.0,end_time: 35.3 
Word: you, start_time: 35.3,end_time: 35.4 
Word: decide, start_time: 35.4,end_time: 35.8 
Word: to, start_time: 35.8,end_time: 36.2 
Word: move, start_time: 36.2,end_time: 36.7 
Word: in, start_time: 36.7,end_time: 36.9 
Word: or, start_time: 36.9,end_time: 37.1 
Word: take, start_time: 37.1,end_time: 37.5 
Word: advantage, start_time: 37.5,end_time: 37.8 
Word: of, start_time: 37.8,end_time: 38.0 
Word: that, start_time: 38.0,end_time: 38.1 
Word: in, start_time: 38.1,end_time: 38.3 
Word: home, start_time: 38.3,end_time: 38.5 
Word: care, start_time: 38.5,end_time: 38.7 
Word: provider, start_time: 38.7,end_time: 39.2 
Word: that, start_time: 39.2,end_time: 39.8 
Word: see, start_time: 39.8,end_time: 40.1 
Word: you, start_time: 40.1,end_time: 40.3 
Word: which, start_time: 40.3,end_time: 40.5 
Word: is, start_time: 40.5,end_time: 40.6 
Word: paid, start_time: 40.6,end_time: 40.8 
Word: by, start_time: 40.8,end_time: 41.1 
Word: them, start_time: 41.1,end_time: 41.6 
Word: not, start_time: 41.6,end_time: 41.9 
Word: you, start_time: 41.9,end_time: 42.1 
Word: ranges, start_time: 42.1,end_time: 43.2 
Word: from, start_time: 43.2,end_time: 43.3 
Word: Sun, start_time: 43.3,end_time: 43.7 
Word: a, start_time: 43.7,end_time: 43.8 
Word: percent, start_time: 43.8,end_time: 44.3 
Word: 220%, start_time: 44.3,end_time: 46.0 
Word: of, start_time: 46.0,end_time: 46.1 
Word: the, start_time: 46.1,end_time: 46.2 
Word: first, start_time: 46.2,end_time: 46.6 
Word: months, start_time: 46.6,end_time: 47.1 
Word: rent, start_time: 47.1,end_time: 47.2 
Word: or, start_time: 47.2,end_time: 47.5 
Word: the, start_time: 47.5,end_time: 47.7 
Word: first, start_time: 47.7,end_time: 48.0 
Word: one's, start_time: 48.0,end_time: 48.2 
Word: charge, start_time: 48.2,end_time: 48.6 
Word: depending, start_time: 48.6,end_time: 48.9 
Word: upon, start_time: 48.9,end_time: 49.2 
Word: you, start_time: 49.2,end_time: 49.4 
Word: agreement, start_time: 49.4,end_time: 49.8 
Word: no, start_time: 49.8,end_time: 50.5 
Word: one, start_time: 50.5,end_time: 50.6 
Word: can, start_time: 50.6,end_time: 50.8 
Word: ever, start_time: 50.8,end_time: 51.0 
Word: charge, start_time: 51.0,end_time: 51.3 
Word: you, start_time: 51.3,end_time: 51.4 
Word: more, start_time: 51.4,end_time: 51.6 
Word: because, start_time: 52.3,end_time: 53.0 
Word: you, start_time: 53.0,end_time: 53.1 
Word: use, start_time: 53.1,end_time: 53.3 
Word: our, start_time: 53.3,end_time: 53.4 
Word: services, start_time: 53.4,end_time: 53.9 
Word: do, start_time: 53.9,end_time: 54.8 
Word: you, start_time: 54.8,end_time: 54.8 
Word: understand, start_time: 54.8,end_time: 55.4 
Word: that, start_time: 55.4,end_time: 55.5 
Word: our, start_time: 55.5,end_time: 55.6 
Word: services, start_time: 55.6,end_time: 56.2 
Word: are, start_time: 56.2,end_time: 56.4 
Word: free, start_time: 56.4,end_time: 56.6 
Word: to, start_time: 56.6,end_time: 57.0 
Word: you, start_time: 57.0,end_time: 57.1 
Word: yes, start_time: 57.4,end_time: 58.6 
Word: can, start_time: 0.1,end_time: 0.5 
Word: you, start_time: 0.5,end_time: 0.6000000000000001 
Word: please, start_time: 0.6000000000000001,end_time: 0.9 
Word: confirm, start_time: 0.9,end_time: 1.1 
Word: yes, start_time: 1.1,end_time: 1.9 
Word: or, start_time: 1.9,end_time: 2.0 
Word: no, start_time: 2.0,end_time: 2.1 
Word: you, start_time: 2.1,end_time: 2.5 
Word: are, start_time: 2.5,end_time: 2.8 
Word: Jeff, start_time: 2.8,end_time: 3.2 
Word: Levin, start_time: 3.2,end_time: 3.6 
Word: yes, start_time: 4.4,end_time: 4.9 
Word: in, start_time: 4.9,end_time: 6.0 
Word: addition, start_time: 6.0,end_time: 6.2 
Word: to, start_time: 6.2,end_time: 6.4 
Word: confirming, start_time: 6.4,end_time: 7.0 
Word: your, start_time: 7.0,end_time: 7.2 
Word: name, start_time: 7.2,end_time: 7.4 
Word: I, start_time: 7.4,end_time: 8.1 
Word: need, start_time: 8.1,end_time: 8.2 
Word: a, start_time: 8.2,end_time: 8.5 
Word: record, start_time: 8.5,end_time: 8.8 
Word: that, start_time: 8.8,end_time: 9.1 
Word: I, start_time: 9.1,end_time: 9.2 
Word: provide, start_time: 9.2,end_time: 9.6 
Word: you, start_time: 9.6,end_time: 9.8 
Word: with, start_time: 9.8,end_time: 9.9 
Word: these, start_time: 9.9,end_time: 10.0 
Word: disclosures, start_time: 10.0,end_time: 10.7 
Word: e, start_time: 10.7,end_time: 10.9 
Word: statements, start_time: 10.9,end_time: 11.5 
Word: and, start_time: 11.5,end_time: 12.3 
Word: also, start_time: 12.3,end_time: 12.7 
Word: need, start_time: 12.7,end_time: 12.9 
Word: you, start_time: 12.9,end_time: 13.1 
Word: to, start_time: 13.1,end_time: 13.1 
Word: sign, start_time: 13.1,end_time: 13.4 
Word: it, start_time: 13.4,end_time: 13.6 
Word: but, start_time: 13.6,end_time: 13.9 
Word: to, start_time: 13.9,end_time: 14.4 
Word: make, start_time: 14.4,end_time: 14.6 
Word: things, start_time: 14.6,end_time: 14.6 
Word: easier, start_time: 14.6,end_time: 15.2 
Word: for, start_time: 15.2,end_time: 15.2 
Word: you, start_time: 15.2,end_time: 15.5 
Word: instead, start_time: 15.5,end_time: 16.1 
Word: of, start_time: 16.1,end_time: 16.5 
Word: having, start_time: 16.5,end_time: 16.6 
Word: to, start_time: 16.6,end_time: 16.7 
Word: physically, start_time: 16.7,end_time: 17.1 
Word: sign, start_time: 17.1,end_time: 17.5 
Word: something, start_time: 17.5,end_time: 18.0 
Word: we, start_time: 18.0,end_time: 18.9 
Word: can, start_time: 18.9,end_time: 19.1 
Word: actually, start_time: 19.1,end_time: 19.3 
Word: have, start_time: 19.3,end_time: 19.4 
Word: you, start_time: 19.4,end_time: 19.6 
Word: sign, start_time: 19.6,end_time: 19.9 
Word: over, start_time: 19.9,end_time: 20.1 
Word: the, start_time: 20.1,end_time: 20.3 
Word: phone, start_time: 20.3,end_time: 20.6 
Word: right, start_time: 20.6,end_time: 21.0 
Word: now, start_time: 21.0,end_time: 21.3 
Word: by, start_time: 21.3,end_time: 21.7 
Word: recording, start_time: 21.7,end_time: 22.2 
Word: this, start_time: 22.2,end_time: 22.3 
Word: conversation, start_time: 22.3,end_time: 22.7 
Word: is, start_time: 22.7,end_time: 23.3 
Word: that, start_time: 23.3,end_time: 23.4 
Word: alright, start_time: 23.4,end_time: 23.6 
Word: that's, start_time: 23.6,end_time: 24.8 
Word: all, start_time: 24.8,end_time: 24.9 
Word: right, start_time: 24.9,end_time: 25.1 
Word: yes, start_time: 25.3,end_time: 25.6 
Word: thank, start_time: 25.6,end_time: 26.4 
Word: you, start_time: 26.4,end_time: 26.5 
Word: just, start_time: 26.6,end_time: 27.2 
Word: let, start_time: 27.2,end_time: 27.3 
Word: you, start_time: 27.3,end_time: 27.4 
Word: know, start_time: 27.4,end_time: 27.5 
Word: our, start_time: 27.5,end_time: 28.1 
Word: service, start_time: 28.1,end_time: 28.3 
Word: is, start_time: 28.3,end_time: 28.6 
Word: free, start_time: 28.6,end_time: 28.7 
Word: to, start_time: 28.7,end_time: 28.9 
