Below is Time Logs: 
Below is time_logs: for gs://apfm-dev/LID19665038_CID86358913_Colleen_Doucettesod_20200217.wav
Word: can, start_time: 0.0,end_time: 0.30000000000000004 
Word: you, start_time: 0.30000000000000004,end_time: 0.4 
Word: please, start_time: 0.4,end_time: 0.7000000000000001 
Word: confirm, start_time: 0.7000000000000001,end_time: 1.1 
Word: you, start_time: 1.1,end_time: 1.5 
Word: are, start_time: 1.5,end_time: 1.6 
Word: Linda, start_time: 1.6,end_time: 2.0 
Word: Malik, start_time: 2.0,end_time: 2.5 
Word: just, start_time: 3.6,end_time: 4.1 
Word: perfect, start_time: 4.1,end_time: 5.4 
Word: thank, start_time: 5.4,end_time: 5.6 
Word: you, start_time: 5.6,end_time: 5.7 
Word: for, start_time: 5.7,end_time: 5.9 
Word: doing, start_time: 5.9,end_time: 6.0 
Word: that, start_time: 6.0,end_time: 6.2 
Word: Linda, start_time: 6.2,end_time: 6.6 
Word: and, start_time: 6.6,end_time: 7.2 
Word: addition, start_time: 7.2,end_time: 7.7 
Word: to, start_time: 7.7,end_time: 7.8 
Word: confirming, start_time: 7.8,end_time: 8.5 
Word: your, start_time: 8.5,end_time: 8.7 
Word: name, start_time: 8.7,end_time: 8.9 
Word: I, start_time: 8.9,end_time: 9.4 
Word: need, start_time: 9.4,end_time: 9.5 
Word: a, start_time: 9.5,end_time: 9.8 
Word: record, start_time: 9.8,end_time: 10.4 
Word: that, start_time: 10.4,end_time: 10.5 
Word: I, start_time: 10.5,end_time: 10.6 
Word: provided, start_time: 10.6,end_time: 11.3 
Word: you, start_time: 11.3,end_time: 11.4 
Word: with, start_time: 11.4,end_time: 11.7 
Word: this, start_time: 11.7,end_time: 11.9 
Word: disclosure, start_time: 11.9,end_time: 12.3 
Word: and, start_time: 12.3,end_time: 13.4 
Word: I, start_time: 13.4,end_time: 13.6 
Word: also, start_time: 13.6,end_time: 13.8 
Word: need, start_time: 13.8,end_time: 14.2 
Word: you, start_time: 14.2,end_time: 14.3 
Word: to, start_time: 14.3,end_time: 14.4 
Word: sign, start_time: 14.4,end_time: 14.7 
Word: it, start_time: 14.7,end_time: 15.0 
Word: but, start_time: 15.0,end_time: 15.6 
Word: to, start_time: 15.6,end_time: 15.8 
Word: make, start_time: 15.8,end_time: 16.0 
Word: it, start_time: 16.0,end_time: 16.1 
Word: easier, start_time: 16.1,end_time: 16.6 
Word: for, start_time: 16.6,end_time: 16.6 
Word: you, start_time: 16.6,end_time: 17.0 
Word: instead, start_time: 17.0,end_time: 17.1 
Word: of, start_time: 17.1,end_time: 17.6 
Word: having, start_time: 17.6,end_time: 17.7 
Word: to, start_time: 17.7,end_time: 17.9 
Word: physically, start_time: 17.9,end_time: 18.4 
Word: sign, start_time: 18.4,end_time: 18.7 
Word: something, start_time: 18.7,end_time: 19.4 
Word: we, start_time: 19.4,end_time: 20.0 
Word: can, start_time: 20.0,end_time: 20.2 
Word: actually, start_time: 20.2,end_time: 20.4 
Word: have, start_time: 20.4,end_time: 20.8 
Word: you, start_time: 20.8,end_time: 20.9 
Word: sign, start_time: 20.9,end_time: 21.2 
Word: over, start_time: 21.2,end_time: 21.5 
Word: the, start_time: 21.5,end_time: 21.6 
Word: phone, start_time: 21.6,end_time: 21.9 
Word: now, start_time: 21.9,end_time: 22.2 
Word: bye, start_time: 22.2,end_time: 22.5 
Word: recording, start_time: 22.5,end_time: 23.1 
Word: this, start_time: 23.1,end_time: 23.3 
Word: conversation, start_time: 23.3,end_time: 23.9 
Word: is, start_time: 23.9,end_time: 24.6 
Word: that, start_time: 24.6,end_time: 24.7 
Word: alright, start_time: 24.7,end_time: 25.1 
Word: yes, start_time: 25.4,end_time: 26.5 
Word: perfect, start_time: 26.5,end_time: 27.8 
Word: thank, start_time: 27.8,end_time: 28.2 
Word: you, start_time: 28.2,end_time: 28.2 
Word: so, start_time: 28.2,end_time: 28.4 
Word: much, start_time: 28.4,end_time: 28.5 
Word: and, start_time: 28.5,end_time: 29.4 
Word: just, start_time: 29.4,end_time: 29.5 
Word: to, start_time: 29.5,end_time: 29.9 
Word: let, start_time: 29.9,end_time: 30.0 
Word: you, start_time: 30.0,end_time: 30.2 
Word: know, start_time: 30.2,end_time: 30.4 
Word: Linda, start_time: 30.4,end_time: 31.0 
Word: our, start_time: 31.0,end_time: 31.3 
Word: service, start_time: 31.3,end_time: 31.8 
Word: is, start_time: 31.8,end_time: 32.0 
